typeID,groupID,typeName,description,mass,volume,capacity,portionSize,raceID,basePrice,published,marketGroupID,iconID,soundID,graphicID
224,85,Tungsten Charge M,"Consists of two components: a shell of titanium and a core of tungsten atoms suspended in plasma state. Railguns launch the shell directly, while particle blasters pump the plasma into a cyclotron and process the plasma into a bolt that is then fired.

40% increased optimal range.
27% reduced capacitor need.",0.0500000000,0.0125000000,0E-10,100,None,1100.0000,1,108,1323,None,1323
225,85,Iridium Charge M,"Consists of two components: a shell of titanium and a core of iridium atoms suspended in plasma state. Railguns launch the shell directly, while particle blasters pump the plasma into a cyclotron and process the plasma into a bolt that is then fired.

20% increased optimal range.
24% reduced capacitor need.",0.0500000000,0.0125000000,0E-10,100,None,1500.0000,1,108,1318,None,1318
226,85,Lead Charge M,"Consists of two components: a shell of titanium and a core of lead atoms suspended in a plasma state. Railguns launch the shell directly, while particle blasters pump the plasma into a cyclotron and process the plasma into a bolt that is then fired.

50% reduced capacitor need.",0.0500000000,0.0125000000,0E-10,100,None,1750.0000,1,108,1320,None,1320
227,85,Thorium Charge M,"Consists of two components: a shell of titanium and a core of thorium atoms suspended in plasma state. Railguns launch the shell directly, while particle blasters pump the plasma into a cyclotron and process the plasma into a bolt that is then fired.

12.5% reduced optimal range.
40% reduced capacitor need.",0.0500000000,0.0125000000,0E-10,100,None,2250.0000,1,108,1322,None,1322
228,85,Uranium Charge M,"Consists of two components: a shell of titanium and a core of uranium atoms suspended in plasma state. Railguns launch the shell directly, while particle blasters pump the plasma into a cyclotron and process the plasma into a bolt that is then fired.

25% reduced optimal range.
8% reduced capacitor need.",0.0500000000,0.0125000000,0E-10,100,None,2750.0000,1,108,1324,None,1324
229,85,Plutonium Charge M,"Consists of two components: a shell of titanium and a core of plutonium atoms suspended in plasma state. Railguns launch the shell directly, while particle blasters pump the plasma into a cyclotron and process the plasma into a bolt that is then fired.

37.5% reduced optimal range.
5% reduced capacitor need.",0.0500000000,0.0125000000,0E-10,100,None,3250.0000,1,108,1321,None,1321
230,85,Antimatter Charge M,"Consists of two components: a shell of titanium and a core of antimatter atoms suspended in plasma state. Railguns launch the shell directly, while particle blasters pump the plasma into a cyclotron and process the plasma into a bolt that is then fired.

50% reduced optimal range.",0.0500000000,0.0125000000,0E-10,100,None,4000.0000,1,108,1317,None,1317
231,85,Iron Charge L,"Consists of two components: a shell of titanium and a core of iron atoms suspended in a plasma state. Railguns launch the shell directly, while particle blasters pump the plasma into a cyclotron and process the plasma into a bolt that is then fired.

60% increased optimal range.
30% reduced capacitor need.",0.1000000000,0.0250000000,0E-10,100,None,2000.0000,1,106,1327,None,1327
232,85,Tungsten Charge L,"Consists of two components: a shell of titanium and a core of tungsten atoms suspended in plasma state. Railguns launch the shell directly, while particle blasters pump the plasma into a cyclotron and process the plasma into a bolt that is then fired.

40% increased optimal range.
27% reduced capacitor need.",0.1000000000,0.0250000000,0E-10,100,None,3000.0000,1,106,1331,None,1331
233,85,Iridium Charge L,"Consists of two components: a shell of titanium and a core of iridium atoms suspended in plasma state. Railguns launch the shell directly, while particle blasters pump the plasma into a cyclotron and process the plasma into a bolt that is then fired.

20% increased optimal range.
24% reduced capacitor need.",0.1000000000,0.0250000000,0E-10,100,None,4000.0000,1,106,1326,None,1326
234,85,Lead Charge L,"Consists of two components: a shell of titanium and a core of lead atoms suspended in a plasma state. Railguns launch the shell directly, while particle blasters pump the plasma into a cyclotron and process the plasma into a bolt that is then fired.

50% reduced capacitor need.",0.1000000000,0.0250000000,0E-10,100,None,5000.0000,1,106,1328,None,1328
235,85,Thorium Charge L,"Consists of two components: a shell of titanium and a core of thorium atoms suspended in plasma state. Railguns launch the shell directly, while particle blasters pump the plasma into a cyclotron and process the plasma into a bolt that is then fired.

12.5% reduced optimal range.
40% reduced capacitor need.",0.1000000000,0.0250000000,0E-10,100,None,6000.0000,1,106,1330,None,1330
236,85,Uranium Charge L,"Consists of two components: a shell of titanium and a core of uranium atoms suspended in plasma state. Railguns launch the shell directly, while particle blasters pump the plasma into a cyclotron and process the plasma into a bolt that is then fired.

25% reduced optimal range.
8% reduced capacitor need.",0.1000000000,0.0250000000,0E-10,100,None,7000.0000,1,106,1332,None,1332
237,85,Plutonium Charge L,"Consists of two components: a shell of titanium and a core of plutonium atoms suspended in plasma state. Railguns launch the shell directly, while particle blasters pump the plasma into a cyclotron and process the plasma into a bolt that is then fired.

37.5% reduced optimal range.
5% reduced capacitor need.",0.1000000000,0.0250000000,0E-10,100,None,8000.0000,1,106,1329,None,1329
238,85,Antimatter Charge L,"Consists of two components: a shell of titanium and a core of antimatter atoms suspended in plasma state. Railguns launch the shell directly, while particle blasters pump the plasma into a cyclotron and process the plasma into a bolt that is then fired.

50% reduced optimal range.",0.1000000000,0.0250000000,0E-10,100,None,10000.0000,1,106,1325,None,1325
239,86,Radio S,"Modulates the beam of a laser weapon into the radio frequencies. Offers greatly improved range but significantly lower damage.

With longer range, EM damage increases although the overall damage output is decreased.

60% increased optimal range.
15% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,102,1145,None,1145
240,86,Microwave S,"Modulates the beam of a laser weapon into the microwave frequencies. Improved range. Increased EM damage.

40% increased optimal range.
25% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,102,1143,None,1143
241,86,Infrared S,"Modulates the beam of a laser weapon into the infrared frequencies. Slightly improved range. Slightly increased EM damage.

20% increased optimal range.
35% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,102,1144,None,1144
242,86,Standard S,"Modulates the beam of a laser weapon into the visible light spectrum. 

45% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,102,1142,None,1142
243,86,Ultraviolet S,"Modulates the beam of a laser weapon into the ultraviolet frequencies. Slightly reduced range. Slightly increased thermal damage.

12.5% reduced optimal range.
35% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,102,1141,None,1141
244,86,Xray S,"Modulates the beam of a laser weapon into the xray frequencies. Reduced range. Increased thermal damage.

25% reduced optimal range.
25% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,102,1140,None,1140
245,86,Gamma S,"Modulates the beam of a laser weapon into the gamma frequencies. Greatly reduced range. Greatly increased thermal damage.

37.5% reduced optimal range.
15% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,102,1139,None,1139
246,86,Multifrequency S,"Randomly cycles the laser through the entire spectrum. The greatly increased damage comes at the cost of a significant reduction in range.

With shorter range, Thermal damage increases and the overall damage output is increased.

50% reduced optimal range.",1.0000000000,1.0000000000,0E-10,1,None,None,1,102,1131,None,1131
247,86,Radio M,"Modulates the beam of a laser weapon into the radio frequencies. Offers greatly improved range but significantly lower damage.

With longer range, EM damage increases although the overall damage output is decreased.

60% increased optimal range.
15% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,103,1145,None,1145
248,86,Microwave M,"Modulates the beam of a laser weapon into the microwave frequencies. Improved range.

40% increased optimal range.
25% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,103,1143,None,1143
249,86,Infrared M,"Modulates the beam of a laser weapon into the infrared frequencies. Slightly improved range.

20% increased optimal range.
35% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,103,1144,None,1144
250,86,Standard M,"Modulates the beam of a laser weapon into the visible light spectrum.

45% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,103,1142,None,1142
251,86,Ultraviolet M,"Modulates the beam of a laser weapon into the ultraviolet frequencies. Slightly reduced range. Slightly increased damage.

12.5% reduced optimal range.
35% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,103,1141,None,1141
252,86,Xray M,"Modulates the beam of a laser weapon into the xray frequencies. Reduced range. Increased damage.

25% reduced optimal range.
25% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,103,1140,None,1140
253,86,Gamma M,"Modulates the beam of a laser weapon into the gamma frequencies. Greatly reduced range. Greatly increased damage.

37.5% reduced optimal range.
15% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,103,1139,None,1139
254,86,Multifrequency M,"Randomly cycles the laser through the entire spectrum. The greatly increased damage comes at the cost of a significant reduction in range.

With shorter range, Thermal damage increases and the overall damage output is increased.

50% reduced optimal range.",1.0000000000,1.0000000000,0E-10,1,None,None,1,103,1131,None,1131
255,86,Radio L,"Modulates the beam of a laser weapon into the radio frequencies. Offers greatly improved range but significantly lower damage.

With longer range, EM damage increases although the overall damage output is decreased.

60% increased optimal range.
15% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,105,1145,None,1145
256,86,Microwave L,"Modulates the beam of a laser weapon into the microwave frequencies. Improved range.

40% increased optimal range.
25% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,105,1143,None,1143
257,86,Infrared L,"Modulates the beam of a laser weapon into the infrared frequencies. Slightly improved range.

20% increased optimal range.
35% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,105,1144,None,1144
258,86,Standard L,"Modulates the beam of a laser weapon into the visible light spectrum. 

45% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,105,1142,None,1142
259,86,Ultraviolet L,"Modulates the beam of a laser weapon into the ultraviolet frequencies. Slightly reduced range. Slightly increased damage.

12.5% reduced optimal range.
35% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,105,1141,None,1141
260,86,Xray L,"Modulates the beam of a laser weapon into the xray frequencies. Reduced range. Increased damage.

25% reduced optimal range.
25% reduced capacitor need.",1.0000000000,1.0000000000,0E-10,1,None,None,1,105,1140,None,1140
